Date,Rainfall_mm,Temperature_C,Humidity_pct,pH_Level,Turbidity_NTU,Flow_Rate_m3h,Daily_Usage_m3,Water_Availability_Level
2016-12-03,0.04,28.95,25.93,7.0,4.5,530.37,4635.21,4789.95
2016-12-04,0.19,31.29,56.04,7.01,2.47,500.5,4562.14,4831.13
2016-12-05,0.81,34.75,87.24,7.34,4.21,440.86,4647.57,4738.71
2016-12-06,1.06,26.97,39.33,7.1,1.51,502.6,5220.6,4346.18
2016-12-07,3.62,24.76,33.35,7.17,6.84,550.34,3831.02,6035.45
2016-12-08,0.38,27.15,38.84,7.08,1.6,550.41,5034.4,4460.41
2016-12-09,1.18,23.78,47.89,6.98,5.85,378.47,4857.94,4784.77
2016-12-10,1.13,18.64,50.63,7.59,1.52,525.57,4480.77,5259.31
2016-12-11,1.14,22.97,50.05,7.06,3.11,545.06,4701.69,4952.34
2016-12-12,0.28,22.24,44.25,7.2,3.13,418.01,4961.01,4621.8
2016-12-13,0.64,18.79,47.67,6.76,6.55,519.78,5220.9,4467.83
2016-12-14,1.44,21.88,48.77,7.39,5.29,484.81,4571.28,5134.78
2016-12-15,3.65,24.14,79.35,7.23,3.56,539.96,4622.94,5259.52
2016-12-16,0.67,23.99,61.72,6.5,1.45,546.28,4716.37,4871.0
2016-12-17,0.69,25.84,48.37,7.32,2.44,421.78,4492.15,5060.08
2016-12-18,1.33,21.02,20.49,7.57,3.6,467.29,4747.42,4964.79
2016-12-19,5.84,28.63,60.4,7.5,6.44,541.58,4908.74,5102.48
2016-12-20,5.57,24.68,45.72,7.18,6.69,535.05,4452.25,5611.34
2016-12-21,1.24,24.62,25.22,6.87,2.04,399.29,4589.46,5042.39
2016-12-22,1.54,33.49,60.56,7.5,3.46,541.64,4749.09,4735.63
2016-12-23,0.37,23.42,23.27,7.71,1.98,471.84,4783.03,4785.5
2016-12-24,5.15,27.72,74.86,7.44,8.85,453.93,4374.12,5586.45
2016-12-25,1.27,14.43,11.07,7.17,5.22,501.56,4223.98,5614.73
2016-12-26,0.48,29.98,62.9,6.89,8.08,570.72,4616.34,4832.37
2016-12-27,1.54,23.15,58.1,7.22,4.88,497.87,4855.15,2835.58
2016-12-28,0.48,28.39,35.8,7.34,6.49,464.57,4691.99,4788.6
2016-12-29,1.1,24.55,80.87,7.25,3.02,450.27,4820.07,4798.93
2016-12-30,4.19,32.98,31.6,6.63,4.96,423.89,4955.98,4803.07
2016-12-31,0.98,22.15,64.56,7.64,1.35,433.32,4681.09,4974.09
2017-01-01,5.6,23.11,50.94,7.55,6.89,461.02,4280.3,5817.41
2017-01-02,0.29,15.51,57.14,6.68,2.08,502.91,4648.43,5070.09
2017-01-03,0.28,30.83,55.09,7.1,2.54,530.55,4707.89,4703.14
2017-01-04,3.28,26.65,62.86,6.98,3.32,550.07,5021.48,4773.1
2017-01-05,0.0,28.12,46.09,7.44,0.57,547.18,4409.24,5028.69
2017-01-06,1.37,23.19,42.01,7.25,3.91,473.97,4622.21,5051.06
2017-01-07,2.64,18.85,18.35,7.29,6.42,538.16,4741.98,5145.18
2017-01-08,0.25,26.91,39.13,6.88,1.25,469.95,4768.95,4717.57
2017-01-09,0.98,26.88,28.89,7.15,1.91,444.33,4250.4,5310.11
2017-01-10,1.53,23.79,31.5,7.27,2.4,552.58,4539.42,5138.12
2017-01-11,1.24,33.04,91.26,6.77,1.47,462.91,4418.62,5044.68
2017-01-12,2.34,20.07,26.95,7.35,3.02,529.1,4721.15,5111.65
2017-01-13,1.93,27.63,19.2,7.15,2.03,500.42,4365.03,5275.47
2017-01-14,0.21,19.28,45.5,7.33,4.98,556.56,5097.61,4537.36
2017-01-15,1.39,27.63,39.79,7.07,5.28,550.34,4978.96,4607.22
2017-01-16,0.34,29.23,59.72,7.23,3.6,507.38,5049.03,4400.55
2017-01-17,3.81,25.51,53.31,7.12,2.79,528.02,4808.62,5062.32
2017-01-18,4.01,25.45,52.35,7.38,8.04,475.62,5052.43,4839.24
2017-01-19,0.18,22.84,59.92,7.27,2.23,535.39,4633.78,4927.36
2017-01-20,0.75,18.32,42.17,7.27,1.29,541.33,4689.22,5019.62
2017-01-21,4.22,29.17,38.57,7.68,2.77,445.52,4459.82,5379.21
2017-01-22,1.14,19.47,48.16,7.09,1.63,514.67,4362.6,5361.95
2017-01-23,6.28,28.07,49.42,7.34,4.62,472.95,5239.01,4827.71
2017-01-24,3.7,27.49,35.96,6.99,3.15,488.96,4658.06,5162.08
2017-01-25,0.13,27.77,16.85,7.79,3.88,537.85,4571.55,4886.02
2017-01-26,0.13,18.54,48.38,7.15,4.34,591.55,4590.82,5051.54
2017-01-27,0.45,27.37,33.14,7.16,1.11,478.24,4760.49,4737.47
2017-01-28,0.2,17.51,33.81,7.5,0.9,492.48,4273.82,5395.68
2017-01-29,0.85,20.61,61.89,6.91,4.47,519.07,5109.86,4562.52
2017-01-30,2.34,16.69,43.06,6.98,3.86,538.67,4722.78,5177.21
2017-01-31,0.19,28.83,42.2,7.15,2.26,548.13,5379.17,4062.73
2017-02-01,7.95,11.32,14.93,7.06,5.17,559.52,4196.16,6372.11
2017-02-02,2.1,17.25,62.42,6.85,1.59,494.75,4466.42,5398.69
2017-02-03,1.91,24.39,63.6,7.09,1.74,594.78,4214.17,5488.55
2017-02-04,3.43,20.87,77.87,7.84,2.88,485.75,4644.18,5280.94
2017-02-05,0.24,23.08,37.72,7.39,2.22,437.05,5057.74,4504.44
2017-02-06,3.69,21.18,52.8,7.28,2.3,512.61,4728.81,5216.36
2017-02-07,3.07,31.6,52.1,7.44,3.07,522.71,4765.4,4909.81
2017-02-08,1.06,11.67,62.48,7.28,3.85,530.92,4907.22,4965.44
2017-02-09,1.11,28.52,31.64,6.94,1.22,497.27,4941.97,4598.88
2017-02-10,1.19,24.64,44.86,7.15,1.22,586.17,4466.88,5159.38
2017-02-11,0.05,21.26,54.71,7.13,2.91,489.46,4945.55,4634.62
2017-02-12,4.05,30.33,55.82,7.2,6.07,553.81,5205.78,4592.63
2017-02-13,1.08,27.0,27.76,7.32,2.07,508.28,4667.45,4900.78
2017-02-14,0.01,29.72,67.14,7.74,1.97,495.66,5198.9,4208.08
2017-02-15,1.69,35.53,46.05,7.14,0.88,495.89,4767.12,4691.22
2017-02-16,3.15,25.07,56.01,7.46,2.99,410.13,5187.6,4626.02
2017-02-17,0.99,18.82,49.32,6.73,7.47,462.77,4780.0,4942.71
2017-02-18,0.22,28.91,58.74,6.95,2.31,494.23,4363.02,5080.47
2017-02-19,3.75,34.15,84.04,7.87,8.65,504.34,4412.39,5280.07
2017-02-20,3.75,13.31,46.14,7.31,2.56,494.61,4748.31,5360.18
2017-02-21,1.68,24.35,28.84,7.26,4.15,471.62,4664.07,5016.93
2017-02-22,2.38,16.2,36.03,7.02,13.78,586.72,4410.79,5503.25
2017-02-23,1.82,27.11,93.46,7.33,4.1,518.43,5057.51,4582.55
2017-02-24,3.14,24.34,55.95,6.72,3.69,537.92,4467.65,5359.14
2017-02-25,0.62,28.2,66.32,7.81,3.87,550.92,4636.39,4861.47
2017-02-26,3.47,27.5,52.42,7.78,4.81,555.41,4565.81,5231.27
2017-02-27,2.73,29.07,41.25,7.3,7.33,501.85,4185.36,5506.14
2017-02-28,4.07,26.29,37.21,7.22,2.83,466.83,4859.49,5021.86
2017-03-01,1.46,40.92,18.4,7.24,2.68,408.65,5046.57,4281.18
2017-03-02,2.04,32.26,48.33,7.22,1.21,478.24,4593.12,4965.44
2017-03-03,1.97,34.95,36.13,6.8,12.17,533.31,5207.41,4290.46
2017-03-04,1.72,28.16,64.61,6.98,2.35,592.6,4624.21,4984.44
2017-03-05,1.65,34.77,47.11,7.17,9.76,510.97,4221.57,5247.84
2017-03-06,1.69,31.96,83.65,6.72,4.37,473.14,5197.32,4332.33
2017-03-07,1.17,22.17,62.51,6.67,4.49,547.69,4632.04,5041.28
2017-03-08,0.67,26.97,25.33,7.11,3.95,551.18,5117.86,4409.92
2017-03-09,0.0,26.8,34.92,7.57,3.57,502.42,5196.52,4267.63
2017-03-10,1.6,30.65,56.97,7.21,6.97,531.18,4386.68,5159.88
2017-03-11,1.74,38.17,33.25,6.63,2.55,402.76,5211.4,4199.21
2017-03-12,1.91,34.32,36.89,7.37,1.45,522.3,4902.86,4602.03
2017-03-13,0.03,26.88,24.9,7.19,1.21,541.32,5052.72,2412.12
2017-03-14,1.29,30.17,51.57,7.0,1.63,465.61,5080.21,4445.71
2017-03-15,0.62,34.21,50.31,7.25,2.72,475.26,4640.05,4738.16
2017-03-16,0.23,33.54,42.73,7.38,6.23,541.9,4755.65,4596.86
2017-03-17,2.99,30.77,49.26,7.43,2.06,451.64,4810.22,4872.94
2017-03-18,0.01,43.22,36.25,7.59,1.27,543.46,5123.08,4013.79
2017-03-19,5.43,20.4,50.89,7.36,5.95,460.8,4815.02,5319.9
2017-03-20,1.12,28.12,76.91,7.52,1.76,539.7,3592.34,5957.74
2017-03-21,2.19,28.45,26.51,7.71,4.16,528.16,4570.03,5080.41
2017-03-22,0.16,31.41,59.51,7.04,1.46,468.24,4672.34,4715.81
2017-03-23,0.23,23.77,38.95,7.37,5.68,408.28,4588.69,4958.45
2017-03-24,0.82,34.21,49.88,6.95,3.63,563.42,4825.9,4572.06
2017-03-25,0.98,29.9,72.04,7.02,4.68,458.23,5010.05,4489.75
2017-03-26,0.84,36.7,24.72,7.25,0.58,527.53,4842.93,4506.6
2017-03-27,4.34,32.21,41.09,7.01,3.37,481.04,5353.85,4436.18
2017-03-28,0.85,32.73,57.89,7.05,1.59,479.47,4919.07,4511.03
2017-03-29,1.7,30.19,47.1,7.05,1.27,514.11,5113.6,4452.35
2017-03-30,2.08,29.67,42.42,7.41,1.22,472.79,4864.0,4750.2
2017-03-31,1.66,40.13,65.7,6.72,2.83,470.12,4643.09,4720.29
2017-04-01,0.07,26.95,45.5,7.47,1.09,456.47,5207.54,4260.86
2017-04-02,4.32,31.35,47.75,6.96,7.25,496.71,4740.46,5064.99
2017-04-03,0.52,24.19,41.36,6.87,4.19,484.17,4568.61,4999.98
2017-04-04,7.07,30.29,74.56,7.68,4.18,507.66,4278.31,5822.55
2017-04-05,3.7,28.51,56.57,7.66,9.61,552.68,5115.55,4684.36
2017-04-06,1.19,30.39,42.94,7.16,1.71,542.51,4809.22,4702.13
2017-04-07,1.03,24.47,53.39,7.09,2.4,529.34,4750.65,4862.88
2017-04-08,0.03,30.01,56.99,7.68,1.81,595.88,4244.53,5158.61
2017-04-09,2.53,31.08,46.45,7.84,5.04,589.75,4315.82,5315.37
2017-04-10,3.21,29.81,52.31,7.13,5.01,553.11,4531.88,5193.42
2017-04-11,1.23,22.94,52.74,7.38,1.61,400.1,4595.2,5069.18
2017-04-12,1.89,22.72,37.28,7.21,1.56,539.95,5117.32,4617.23
2017-04-13,2.57,38.32,57.42,7.34,2.41,517.84,4831.92,4658.32
2017-04-14,3.19,24.51,43.53,7.27,8.63,510.76,5091.91,4736.94
2017-04-15,5.74,30.95,58.04,7.04,5.21,515.76,5118.52,4836.74
2017-04-16,0.9,36.13,75.4,7.45,4.22,566.84,4798.64,4569.04
2017-04-17,1.07,40.81,29.83,7.12,4.82,514.97,4907.5,4383.43
2017-04-18,1.05,34.42,18.48,7.76,2.95,514.47,5081.05,4335.45
2017-04-19,2.45,29.92,67.79,7.04,2.26,436.99,4829.49,4817.38
2017-04-20,3.03,28.93,44.55,7.36,4.37,494.94,4297.93,5426.67
2017-04-21,2.1,35.55,61.06,7.47,7.39,578.56,4739.51,4759.54
2017-04-22,0.22,17.98,63.17,6.92,5.76,467.62,5149.35,4513.07
2017-04-23,2.05,24.46,68.22,7.32,3.86,528.77,4138.99,5577.12
2017-04-24,0.65,31.02,71.42,7.32,1.64,462.82,4815.93,4628.64
2017-04-25,0.54,30.78,41.1,7.69,2.31,515.75,5011.94,4426.64
2017-04-26,0.04,29.06,73.9,7.76,2.17,568.76,4411.57,5011.6
2017-04-27,0.73,27.33,63.27,7.38,1.51,537.51,4879.52,4647.16
2017-04-28,1.64,36.68,58.0,7.05,2.47,490.87,4679.06,4751.63
2017-04-29,0.29,27.83,43.17,7.35,3.18,416.01,4918.12,4554.53
2017-04-30,0.54,25.21,21.61,7.07,4.87,527.32,4252.94,5296.76
2017-05-01,1.27,31.56,19.97,7.19,3.07,512.39,4929.78,4565.73
2017-05-02,0.59,35.11,45.46,7.49,3.91,475.96,4585.26,4771.25
2017-05-03,0.97,37.33,56.35,7.08,1.51,483.02,4650.13,4699.85
2017-05-04,8.27,34.94,34.47,6.77,10.12,549.72,5003.62,5124.15
2017-05-05,1.54,35.74,44.99,7.21,4.86,505.89,4909.18,4530.1
2017-05-06,0.0,27.33,26.73,6.98,2.79,509.5,4638.18,4815.78
2017-05-07,0.38,22.02,45.99,7.05,4.68,503.74,4571.37,3025.85
2017-05-08,1.09,27.21,20.7,6.85,9.7,443.38,5351.14,4213.67
2017-05-09,2.47,28.61,37.92,7.11,1.86,462.64,4790.68,4883.8
2017-05-10,2.56,37.18,65.51,7.78,4.09,444.99,4574.73,4938.03
2017-05-11,2.33,25.66,24.9,7.65,7.19,520.52,4815.24,4904.61
2017-05-12,0.09,27.62,56.42,7.13,0.07,508.3,5021.01,4435.37
2017-05-13,2.22,37.08,41.7,7.16,5.08,527.51,4972.61,4507.59
2017-05-14,0.5,24.46,61.68,7.26,1.33,430.31,4753.08,4807.97
2017-05-15,1.5,25.5,43.86,7.53,1.47,542.95,5169.28,4470.94
2017-05-16,0.6,34.41,45.03,7.31,0.63,463.28,4915.08,4456.91
2017-05-17,1.37,28.92,37.98,6.94,1.9,494.67,5043.94,4514.19
2017-05-18,0.4,21.12,27.02,7.15,2.38,476.12,5128.82,4488.64
2017-05-19,3.08,26.5,31.35,7.44,4.46,505.77,5050.29,4727.57
2017-05-20,2.77,28.15,41.31,7.63,2.17,512.4,4460.28,5253.55
2017-05-21,0.12,28.31,29.13,6.85,4.66,489.34,4939.64,2506.55
2017-05-22,0.4,31.34,59.8,7.16,1.22,591.93,4596.43,4816.86
2017-05-23,1.85,34.26,47.88,7.06,2.14,484.52,4848.62,4650.7
2017-05-24,3.23,24.33,32.93,7.3,5.03,528.8,4639.73,5196.36
2017-05-25,2.3,22.11,72.1,7.73,4.23,500.39,5278.56,4509.41
2017-05-26,3.36,30.95,28.33,7.42,3.65,516.52,4970.93,4746.51
2017-05-27,0.15,28.31,48.4,7.02,1.35,522.63,4889.21,4559.49
2017-05-28,9.31,31.27,56.36,7.77,4.83,354.43,4673.0,5632.55
2017-05-29,1.7,30.21,60.09,7.06,2.16,500.48,4680.59,4885.54
2017-05-30,8.07,30.31,64.72,7.37,8.31,524.83,4653.8,5547.26
2017-05-31,2.91,27.95,43.45,7.36,5.13,602.92,4646.53,5085.91
2017-06-01,21.84,24.73,81.44,6.76,14.22,556.1,5182.34,6506.86
2017-06-02,13.16,30.48,32.56,7.47,8.41,441.09,4604.29,6102.43
2017-06-03,50.07,35.31,59.38,6.78,25.61,415.25,5180.96,9119.8
2017-06-04,12.3,30.68,81.66,7.42,8.06,485.03,4814.3,5802.11
2017-06-05,6.37,33.78,99.95,7.44,6.07,529.05,5431.11,4530.4
2017-06-06,5.18,32.28,69.9,7.43,8.18,421.19,5171.93,4700.49
2017-06-07,24.45,30.91,96.09,7.57,13.2,520.48,4412.64,7414.22
2017-06-08,61.07,43.47,86.89,7.23,34.79,635.54,4949.63,10287.81
2017-06-09,55.03,28.7,76.12,7.4,32.51,514.44,4877.27,10051.3
2017-06-10,10.38,32.68,76.4,7.23,8.43,519.56,4881.67,5503.1
2017-06-11,18.55,25.58,81.93,7.21,10.22,502.35,4161.33,7181.76
2017-06-12,19.03,28.75,95.84,6.99,10.7,542.8,4755.66,6572.01
2017-06-13,9.7,35.66,69.79,7.04,7.04,481.65,5299.72,4957.17
2017-06-14,0.47,23.13,54.42,6.95,2.22,434.72,5221.02,4363.07
2017-06-15,10.99,29.74,76.17,7.62,6.62,464.9,5127.7,5376.31
2017-06-16,27.58,31.49,75.45,7.18,18.71,511.89,4725.34,7403.16
2017-06-17,26.31,40.03,75.38,6.88,14.55,527.28,5034.73,6795.43
2017-06-18,19.2,31.13,100.0,6.98,13.89,502.91,4429.82,6867.82
2017-06-19,24.9,22.53,76.93,7.1,13.84,509.44,4801.85,7237.46
2017-06-20,16.83,40.02,77.16,7.11,19.06,567.8,5033.08,5849.07
2017-06-21,19.72,31.9,88.1,7.08,9.98,471.22,4851.96,6481.76
2017-06-22,39.88,28.61,58.76,7.01,20.76,588.71,4688.66,8727.6
2017-06-23,10.87,26.46,84.31,7.03,8.28,572.34,4970.42,5587.39
2017-06-24,28.26,39.17,55.24,7.18,14.7,538.73,4598.9,7443.29
2017-06-25,9.61,29.48,94.73,7.1,7.79,484.31,4775.58,5596.22
2017-06-26,39.35,26.77,90.07,7.56,21.85,472.56,4944.4,8455.52
2017-06-27,18.46,31.4,66.91,7.23,9.77,534.14,4896.5,6321.9
2017-06-28,6.89,29.41,99.56,6.75,6.8,591.69,4715.44,5385.33
2017-06-29,34.59,24.33,57.38,7.82,20.38,401.73,5343.77,7628.86
2017-06-30,27.94,23.14,77.55,6.77,18.19,522.0,4766.89,7563.84
2017-07-01,14.75,33.69,100.0,6.86,17.69,476.6,4313.05,6488.26
2017-07-02,4.5,30.31,68.69,7.28,5.07,456.75,5207.52,4636.33
2017-07-03,8.9,22.2,72.72,7.07,4.82,544.02,4067.51,6378.24
2017-07-04,21.33,21.08,76.6,6.94,11.94,507.31,4236.64,7474.46
2017-07-05,22.53,20.61,91.23,7.48,14.94,495.24,4249.5,7591.49
2017-07-06,17.07,17.86,71.74,7.58,11.28,513.85,4800.91,6548.57
2017-07-07,9.64,21.22,84.27,7.03,5.19,453.75,4375.96,6163.38
2017-07-08,8.44,26.66,73.09,7.04,9.71,473.83,5332.48,4978.75
2017-07-09,7.95,31.29,70.65,7.47,11.0,557.8,4916.29,5253.42
2017-07-10,10.59,28.13,96.2,7.42,6.43,565.21,5084.32,5411.57
2017-07-11,26.16,25.39,87.01,7.53,15.48,459.23,4592.52,7515.87
2017-07-12,28.17,20.24,81.91,7.06,17.99,544.76,4769.7,7642.26
2017-07-13,6.17,27.0,96.11,6.88,6.96,468.78,4981.52,5095.82
2017-07-14,0.44,20.42,87.77,7.18,5.91,445.29,4445.99,5189.08
2017-07-15,9.18,22.43,96.93,7.23,6.35,546.38,5010.98,5458.03
2017-07-16,18.54,30.92,91.31,7.32,11.34,535.72,4611.88,6623.86
2017-07-17,18.68,22.79,75.55,7.15,9.71,455.48,4725.64,6686.72
2017-07-18,19.23,34.53,97.84,7.13,14.08,596.41,4940.46,6292.21
2017-07-19,25.57,18.16,100.0,6.99,13.92,540.37,4779.61,7414.08
2017-07-20,13.51,25.92,46.49,7.06,9.26,561.68,4987.04,5845.52
2017-07-21,6.5,19.32,97.97,7.21,5.56,509.75,3989.33,6274.16
2017-07-22,9.68,32.83,99.58,7.04,5.63,466.3,4371.51,5939.88
2017-07-23,12.52,24.38,72.89,7.14,7.41,478.13,5263.62,5500.64
2017-07-24,31.7,15.2,85.62,6.9,19.13,475.21,4727.31,8138.9
2017-07-25,9.07,19.35,71.35,6.7,5.42,437.64,4821.84,5698.61
2017-07-26,8.27,29.36,88.76,6.78,12.45,536.91,4770.78,3468.63
2017-07-27,11.28,23.59,64.86,7.13,10.09,470.18,4774.21,5882.03
2017-07-28,7.51,22.35,100.0,7.27,9.73,535.57,4505.94,5798.14
2017-07-29,31.26,19.88,58.11,7.34,18.23,482.8,4602.11,8126.73
2017-07-30,7.38,29.75,98.65,7.08,5.57,466.08,4932.54,5210.76
2017-07-31,10.88,26.86,88.17,7.1,8.77,394.25,4846.48,5704.0
2017-08-01,11.77,27.02,74.88,6.84,7.01,526.68,4743.55,5892.83
2017-08-02,19.1,16.87,80.11,7.14,10.17,429.42,5073.59,6498.71
2017-08-03,19.72,26.04,75.15,7.35,10.71,527.57,4184.46,7266.51
2017-08-04,6.21,12.83,73.55,7.67,5.58,448.07,5147.96,5216.62
2017-08-05,36.68,17.98,83.98,7.38,23.76,586.94,4772.23,8536.41
2017-08-06,10.21,28.89,89.84,6.95,6.87,491.92,5046.27,5396.5
2017-08-07,12.49,20.37,91.66,7.46,7.5,492.12,4970.23,5870.83
2017-08-08,10.47,17.53,72.44,7.04,14.59,562.17,5285.28,5411.44
2017-08-09,13.65,24.83,100.0,7.51,7.45,525.22,5278.16,5590.74
2017-08-10,18.18,24.36,61.47,7.41,14.35,388.63,4988.43,6341.97
2017-08-11,15.56,31.65,75.83,7.22,10.62,503.16,4728.48,6194.89
2017-08-12,4.53,23.02,88.54,7.0,6.47,527.46,4649.81,5342.39
2017-08-13,13.48,20.08,77.93,7.24,9.5,457.99,4445.63,6501.03
2017-08-14,9.21,24.05,54.57,6.56,7.79,530.66,4893.67,5546.82
2017-08-15,17.84,20.28,80.81,7.27,11.67,501.02,4553.6,6824.77
2017-08-16,6.17,25.56,63.0,6.94,7.16,430.92,4829.25,5276.69
2017-08-17,10.21,22.62,88.87,7.1,6.63,454.96,4960.66,5608.17
2017-08-18,3.82,27.38,100.0,7.04,4.9,412.67,4428.83,5405.91
2017-08-19,16.82,25.3,59.27,7.16,21.61,431.6,4642.21,6533.45
2017-08-20,7.99,18.75,100.0,7.24,5.08,511.01,5152.09,5271.53
2017-08-21,15.39,23.04,82.03,7.41,8.85,446.5,4838.65,6239.67
2017-08-22,22.36,29.66,100.0,7.3,14.79,605.41,4299.74,7342.98
2017-08-23,17.07,24.88,62.13,6.99,11.15,544.48,4376.41,6833.16
2017-08-24,44.84,29.04,44.62,7.24,23.46,525.21,4579.93,9323.43
2017-08-25,14.86,24.28,83.44,7.09,8.58,511.37,5118.57,5881.52
2017-08-26,13.54,31.7,95.37,7.45,16.5,519.06,4718.06,6001.91
2017-08-27,21.93,30.65,71.91,7.44,11.89,474.1,4559.93,7020.02
2017-08-28,26.43,21.37,97.37,7.2,13.63,496.34,4624.47,7591.24
2017-08-29,27.94,21.16,83.63,6.95,14.51,520.77,4961.62,7408.8
2017-08-30,16.34,18.62,93.33,6.91,8.59,554.19,4335.02,6926.93
2017-08-31,14.4,20.78,64.46,7.24,9.46,512.3,4437.33,6587.0
2017-09-01,13.45,29.2,84.63,7.24,7.57,514.72,4775.46,5985.61
2017-09-02,7.62,26.97,57.48,7.28,4.99,434.28,5007.17,5215.85
2017-09-03,7.97,21.76,59.81,7.48,4.84,537.22,5026.06,5335.94
2017-09-04,35.24,31.05,83.58,7.55,23.2,408.3,4668.12,8234.65
2017-09-05,12.05,30.51,58.37,6.96,11.87,464.57,4952.99,5642.05
2017-09-06,10.63,31.55,71.02,7.51,7.39,521.99,5251.01,5181.22
2017-09-07,19.52,28.03,82.91,7.21,10.54,494.01,4840.42,6551.06
2017-09-08,5.38,25.05,82.32,7.27,4.29,438.03,4459.95,5577.01
2017-09-09,26.41,16.87,86.68,6.9,16.97,463.71,5163.74,7139.65
2017-09-10,6.57,28.09,95.65,7.14,7.78,502.41,4758.28,5336.96
2017-09-11,11.69,23.23,58.18,7.63,7.43,563.16,4544.52,6160.31
2017-09-12,30.15,31.34,80.13,7.49,21.86,489.8,4222.28,8166.09
2017-09-13,19.23,19.92,71.64,7.31,10.96,508.21,4807.54,6716.75
2017-09-14,0.61,24.89,90.79,7.41,2.23,512.71,4684.13,4879.02
2017-09-15,14.68,30.42,70.41,7.54,9.63,568.05,4977.27,5882.23
2017-09-16,5.38,23.41,70.87,7.39,5.15,467.56,4901.06,5168.37
2017-09-17,6.32,30.77,100.0,7.3,7.4,531.72,5763.44,4253.67
2017-09-18,24.53,26.45,70.51,6.88,12.63,482.67,4626.9,7297.19
2017-09-19,29.48,19.2,92.47,7.34,19.48,515.8,4372.49,8191.77
2017-09-20,4.16,16.14,91.66,7.25,8.98,391.58,4776.41,5316.55
2017-09-21,11.77,31.04,89.92,7.71,7.07,543.95,4567.51,5989.2
2017-09-22,8.38,21.13,73.72,7.24,14.65,518.25,4485.02,5930.43
2017-09-23,23.47,20.73,73.26,7.38,14.73,501.33,4683.89,7248.31
2017-09-24,5.91,24.23,89.14,7.37,5.41,571.18,4580.48,5526.24
2017-09-25,9.4,27.19,84.95,7.07,6.73,516.87,4498.99,5897.05
2017-09-26,18.68,22.15,64.74,6.38,9.92,517.14,4384.15,7041.12
2017-09-27,7.87,27.48,56.52,7.72,11.35,519.32,4677.18,5559.79
2017-09-28,48.15,34.84,93.0,7.0,24.82,491.48,5030.48,9087.59
2017-09-29,32.52,30.09,90.2,7.3,17.62,512.96,5042.42,7608.05
2017-09-30,36.84,22.99,100.0,7.51,19.27,516.64,4400.07,8823.84
2017-10-01,0.96,27.9,48.31,7.71,9.99,480.23,4968.25,4569.63
2017-10-02,11.05,31.1,17.46,7.6,6.92,515.03,4193.52,6289.74
2017-10-03,2.96,12.89,34.37,7.73,7.82,523.18,4141.38,5897.25
2017-10-04,4.24,16.69,32.63,7.17,10.05,416.57,4322.83,5766.98
2017-10-05,1.56,28.46,72.27,7.73,1.65,565.5,4343.15,5244.0
2017-10-06,7.57,24.83,35.91,7.01,6.23,523.7,4338.55,5922.29
2017-10-07,1.77,17.48,42.07,7.16,1.2,538.88,4482.71,5344.43
2017-10-08,4.93,26.81,53.69,7.34,4.8,467.98,4905.62,5051.42
2017-10-09,1.29,37.02,68.43,7.35,2.31,450.01,4231.71,5157.11
2017-10-10,0.37,25.35,40.52,6.99,1.89,518.9,4910.56,4619.31
2017-10-11,0.24,28.82,60.02,6.75,2.28,447.67,4809.33,4638.05
2017-10-12,2.27,19.94,29.06,7.31,4.14,452.21,4640.8,5187.54
2017-10-13,4.11,32.5,51.54,7.46,8.82,446.14,4815.8,4945.13
2017-10-14,0.07,34.78,44.56,6.81,2.6,471.61,4772.37,4539.15
2017-10-15,0.19,27.21,81.97,7.3,3.49,456.27,4923.45,4551.57
2017-10-16,0.21,23.97,58.81,7.2,2.28,462.92,3989.31,5552.3
2017-10-17,0.49,18.07,32.01,6.81,4.97,458.69,4947.76,4739.78
2017-10-18,0.44,18.17,62.83,7.17,10.36,496.42,4737.04,4943.98
2017-10-19,2.59,31.38,63.53,7.05,4.64,545.55,4969.65,4661.73
2017-10-20,1.31,28.6,51.52,7.42,1.86,568.68,4995.44,4563.12
2017-10-21,0.18,26.9,60.01,7.35,12.42,446.53,4565.54,4914.17
2017-10-22,0.72,25.19,46.19,7.9,2.33,514.43,4763.04,4805.64
2017-10-23,3.18,24.03,56.16,6.86,3.04,430.98,4695.43,5141.71
2017-10-24,0.06,24.01,41.79,7.19,0.93,548.05,4981.29,4544.75
2017-10-25,1.49,21.17,45.71,7.31,1.1,468.87,5256.33,4469.66
2017-10-26,0.92,18.37,66.49,6.96,2.74,472.45,4639.47,5084.82
2017-10-27,2.9,27.55,34.94,7.19,3.65,406.38,4769.22,4969.85
2017-10-28,1.28,27.1,50.7,7.46,4.53,507.69,4375.09,5211.25
2017-10-29,0.99,25.89,69.58,7.03,3.93,500.77,4823.11,4757.72
2017-10-30,3.9,20.26,39.33,6.89,3.98,542.35,4741.85,5242.6
2017-10-31,6.34,27.94,59.93,6.99,11.16,501.59,4349.32,5726.23
2017-11-01,4.54,28.03,46.97,6.69,2.81,496.16,4869.33,5023.73
2017-11-02,0.61,31.22,26.76,7.26,9.9,354.69,4852.96,4583.38
2017-11-03,2.45,28.84,46.79,7.23,4.32,569.9,4580.44,5088.11
2017-11-04,2.92,22.21,51.05,7.38,4.38,477.59,4152.66,5695.07
2017-11-05,3.21,24.8,54.61,7.69,2.42,537.33,4576.71,5248.08
2017-11-06,9.54,23.58,40.61,7.01,7.01,516.16,4797.74,5684.84
